 Panda Version: 2.0.3
Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/diamonds.yml', data_parallel=False, dataset='Diamonds', direction='minimize', dropna_idx=None, early_stopping_rounds=20, epochs=100, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='TabNet', n_trials=69, nominal_idx=None, num_classes=1, num_features=9, num_idx=None, num_splits=5, objective='regression', one_hot_encode=False, optimize_hyperparameters=True, ordinal_encode=True, ordinal_idx=[1, 2, 3], scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
 Panda Version: 2.0.3
Loading dataset Diamonds...
Dataset loaded! 

X b4 encoding : [0.23 'Ideal' 'E' 'SI2' 61.5 55.0 3.95 3.98 2.43] 

(53940, 9)
Data Type of X: <class 'numpy.ndarray'>
Nominal Idx: None
Ordinal Idx: [1, 2, 3]
Cat Dims: None 
 

Normonal Idx: None
Cat Idx Part II: [1, 2, 3] 
ENDE 
 

X after Nominal Encoding: [0.23 'Ideal' 'E' 'SI2' 61.5 55.0 3.95 3.98 2.43] 
 

Scaling the data...
X after Scaling: [-1.1981678055010725 'Ideal' 'E' 'SI2' -0.1740915083097858
 -1.0996719906799668 -1.5878374489219242 -1.5361955629431636
 -1.5711291873012518] 
 

Using an existing study with name 'TabNet_Diamonds' instead of creating a new one.
In get_device
In get_device
epoch 0  | loss: 12251517.14596| eval_rmse: 1159.0435|  0:00:16s
epoch 23 | loss: 460015.19014| eval_rmse: 731.94805|  0:04:11s
epoch 24 | loss: 463547.01901| eval_rmse: 588.01903|  0:04:22s
epoch 25 | loss: 466050.79845| eval_rmse: 633.02703|  0:04:33s
epoch 26 | loss: 447246.5341| eval_rmse: 569.94103|  0:04:44s
epoch 27 | loss: 453640.43087| eval_rmse: 704.74101|  0:04:51s
epoch 28 | loss: 442764.71173| eval_rmse: 626.14624|  0:05:01s
epoch 29 | loss: 421867.0198| eval_rmse: 574.48231|  0:05:12s
epoch 30 | loss: 447212.2506| eval_rmse: 592.39813|  0:05:23s

Early stopping occurred at epoch 30 with best_epoch = 10 and best_eval_rmse = 554.89328
Saved Losses
{'MSE - mean': 548184.9012877791, 'MSE - std': 240278.35016845015, 'R2 - mean': 0.9646535710378221, 'R2 - std': 0.01593448696157984} 
 

In get_device
epoch 0  | loss: 10259350.18657| eval_rmse: 704.07068|  0:00:07s
epoch 1  | loss: 728673.44302| eval_rmse: 664.3472|  0:00:17s
epoch 2  | loss: 642290.52314| eval_rmse: 635.47478|  0:00:28s
epoch 3  | loss: 626264.79391| eval_rmse: 633.15506|  0:00:39s
epoch 4  | loss: 612095.57859| eval_rmse: 631.51812|  0:00:50s
epoch 5  | loss: 589517.47162| eval_rmse: 676.20013|  0:01:01s
epoch 6  | loss: 614068.85432| eval_rmse: 732.60169|  0:01:12s
epoch 7  | loss: 617075.59542| eval_rmse: 622.05594|  0:01:19s
epoch 8  | loss: 536132.54497| eval_rmse: 605.57405|  0:01:27s
epoch 9  | loss: 529776.87644| eval_rmse: 609.46772|  0:01:35s
epoch 10 | loss: 561987.33383| eval_rmse: 605.19536|  0:01:43s
epoch 11 | loss: 548195.05928| eval_rmse: 625.448 |  0:01:51s
epoch 12 | loss: 570274.24629| eval_rmse: 709.46461|  0:02:01s
epoch 13 | loss: 510864.34435| eval_rmse: 674.8402|  0:02:09s
epoch 14 | loss: 509211.49912| eval_rmse: 619.78501|  0:02:18s
epoch 15 | loss: 510650.65743| eval_rmse: 679.71438|  0:02:29s
epoch 16 | loss: 517807.8017| eval_rmse: 607.82564|  0:02:40s
epoch 17 | loss: 490653.1021| eval_rmse: 585.02527|  0:02:51s
epoch 18 | loss: 500361.68843| eval_rmse: 661.35956|  0:03:01s
epoch 19 | loss: 483110.25046| eval_rmse: 605.05115|  0:03:12s
epoch 20 | loss: 444185.34468| eval_rmse: 593.88718|  0:03:22s
epoch 21 | loss: 457159.65472| eval_rmse: 636.83332|  0:03:33s
epoch 22 | loss: 451513.67197| eval_rmse: 647.34758|  0:03:44s
epoch 23 | loss: 423242.27717| eval_rmse: 766.61432|  0:03:55s
epoch 24 | loss: 428110.90273| eval_rmse: 622.85193|  0:04:06s
epoch 25 | loss: 445188.31783| eval_rmse: 620.63306|  0:04:17s
epoch 26 | loss: 428645.90764| eval_rmse: 620.13504|  0:04:25s
epoch 27 | loss: 426826.10237| eval_rmse: 645.24079|  0:04:36s
epoch 28 | loss: 408157.32395| eval_rmse: 632.25415|  0:04:44s
epoch 29 | loss: 405680.51259| eval_rmse: 567.01533|  0:04:52s
epoch 30 | loss: 403061.10409| eval_rmse: 655.85652|  0:05:03s
epoch 31 | loss: 419451.81211| eval_rmse: 708.60784|  0:05:14s
epoch 32 | loss: 382606.94436| eval_rmse: 745.3378|  0:05:25s
epoch 33 | loss: 366272.25128| eval_rmse: 569.55138|  0:05:36s
epoch 34 | loss: 390592.32411| eval_rmse: 583.24527|  0:05:47s
epoch 35 | loss: 367782.10307| eval_rmse: 657.14268|  0:05:58s
epoch 36 | loss: 371705.03151| eval_rmse: 594.87908|  0:06:09s
epoch 37 | loss: 381872.63485| eval_rmse: 666.81706|  0:06:20s
epoch 38 | loss: 391368.22186| eval_rmse: 561.85144|  0:06:31s
epoch 39 | loss: 384989.05235| eval_rmse: 634.19693|  0:06:42s
epoch 40 | loss: 370927.58612| eval_rmse: 567.8032|  0:06:52s
epoch 41 | loss: 376499.35073| eval_rmse: 809.78908|  0:07:02s
epoch 42 | loss: 355776.61515| eval_rmse: 587.45637|  0:07:14s
epoch 43 | loss: 357357.19747| eval_rmse: 674.28492|  0:07:25s
epoch 44 | loss: 357351.94151| eval_rmse: 574.69732|  0:07:36s
epoch 45 | loss: 349704.98706| eval_rmse: 570.50851|  0:07:43s
epoch 46 | loss: 378208.88253| eval_rmse: 595.2562|  0:07:52s
epoch 47 | loss: 377338.32884| eval_rmse: 676.09348|  0:08:03s
epoch 48 | loss: 366278.77061| eval_rmse: 622.0735|  0:08:15s
epoch 49 | loss: 358236.74182| eval_rmse: 576.68239|  0:08:25s
epoch 50 | loss: 369748.0361| eval_rmse: 688.14196|  0:08:36s
epoch 51 | loss: 362770.75281| eval_rmse: 663.10933|  0:08:47s
epoch 52 | loss: 348419.60506| eval_rmse: 563.42633|  0:08:58s
epoch 53 | loss: 339953.70104| eval_rmse: 564.30648|  0:09:09s
epoch 54 | loss: 366320.04201| eval_rmse: 582.55003|  0:09:20s
epoch 55 | loss: 350102.21543| eval_rmse: 571.28144|  0:09:31s
epoch 56 | loss: 349031.09069| eval_rmse: 757.32267|  0:09:42s
epoch 57 | loss: 337955.83086| eval_rmse: 838.41107|  0:09:53s
epoch 58 | loss: 345875.16086| eval_rmse: 757.9506|  0:10:04s

Early stopping occurred at epoch 58 with best_epoch = 38 and best_eval_rmse = 561.85144
Saved Losses
{'MSE - mean': 470682.282511127, 'MSE - std': 224727.46948454334, 'R2 - mean': 0.9698769783042437, 'R2 - std': 0.014961279471611062} 
 

In get_device
epoch 0  | loss: 10201203.43119| eval_rmse: 733.53933|  0:00:10s
epoch 1  | loss: 717868.47408| eval_rmse: 644.95027|  0:00:21s
epoch 2  | loss: 632598.39127| eval_rmse: 658.58642|  0:00:32s
epoch 3  | loss: 646054.23289| eval_rmse: 724.72057|  0:00:43s
epoch 4  | loss: 600554.29164| eval_rmse: 634.18912|  0:00:53s
epoch 5  | loss: 607513.21068| eval_rmse: 653.35999|  0:01:05s
epoch 6  | loss: 604916.78955| eval_rmse: 666.48565|  0:01:16s
epoch 7  | loss: 647342.92883| eval_rmse: 634.49626|  0:01:26s
epoch 8  | loss: 564288.78102| eval_rmse: 587.22002|  0:01:37s
epoch 9  | loss: 558842.87407| eval_rmse: 578.563 |  0:01:48s
epoch 10 | loss: 572225.20688| eval_rmse: 595.9107|  0:01:59s
epoch 11 | loss: 568208.01572| eval_rmse: 610.39444|  0:02:10s
epoch 12 | loss: 579906.2405| eval_rmse: 582.80539|  0:02:21s
epoch 13 | loss: 512232.32534| eval_rmse: 595.27691|  0:02:32s
epoch 14 | loss: 518347.04215| eval_rmse: 616.41903|  0:02:43s
epoch 15 | loss: 530751.01173| eval_rmse: 696.52198|  0:02:53s
epoch 16 | loss: 546248.39939| eval_rmse: 650.47591|  0:03:04s
epoch 17 | loss: 516516.06074| eval_rmse: 586.76607|  0:03:15s
epoch 18 | loss: 520769.89146| eval_rmse: 584.45073|  0:03:26s
epoch 19 | loss: 495513.84713| eval_rmse: 685.65757|  0:03:37s
epoch 20 | loss: 502663.02678| eval_rmse: 610.56233|  0:03:48s
epoch 21 | loss: 508381.45396| eval_rmse: 625.04286|  0:03:59s
epoch 22 | loss: 479000.75932| eval_rmse: 596.45969|  0:04:07s
epoch 23 | loss: 477795.39341| eval_rmse: 954.34608|  0:04:15s
epoch 24 | loss: 477787.67818| eval_rmse: 739.38341|  0:04:24s
epoch 25 | loss: 500582.4732| eval_rmse: 569.65544|  0:04:35s
epoch 26 | loss: 459700.72482| eval_rmse: 615.77814|  0:04:45s
epoch 27 | loss: 478444.96249| eval_rmse: 672.18536|  0:04:56s
epoch 28 | loss: 460667.96634| eval_rmse: 564.92666|  0:05:07s
epoch 29 | loss: 444437.19654| eval_rmse: 575.2883|  0:05:18s
epoch 30 | loss: 446937.82743| eval_rmse: 602.53388|  0:05:29s
epoch 31 | loss: 470184.34908| eval_rmse: 566.89254|  0:05:40s
epoch 32 | loss: 425779.26855| eval_rmse: 768.04363|  0:05:50s
epoch 33 | loss: 413106.4037| eval_rmse: 629.05434|  0:06:00s
epoch 34 | loss: 425806.2274| eval_rmse: 831.76491|  0:06:11s
epoch 35 | loss: 419629.06718| eval_rmse: 555.2618|  0:06:22s
epoch 36 | loss: 408591.97248| eval_rmse: 622.37868|  0:06:33s
epoch 37 | loss: 390728.8335| eval_rmse: 585.51678|  0:06:44s
epoch 38 | loss: 391917.82847| eval_rmse: 574.04746|  0:06:55s
epoch 39 | loss: 411678.7896| eval_rmse: 650.06847|  0:07:06s
epoch 40 | loss: 393736.42051| eval_rmse: 565.39628|  0:07:17s
epoch 41 | loss: 391954.70257| eval_rmse: 795.05445|  0:07:28s
epoch 42 | loss: 385333.40481| eval_rmse: 603.39027|  0:07:39s
epoch 43 | loss: 394120.03846| eval_rmse: 626.77764|  0:07:49s
epoch 44 | loss: 379260.07789| eval_rmse: 549.48566|  0:08:00s
epoch 45 | loss: 370898.92461| eval_rmse: 588.86478|  0:08:11s
epoch 46 | loss: 393487.79669| eval_rmse: 576.61673|  0:08:22s
epoch 47 | loss: 382150.98169| eval_rmse: 601.61752|  0:08:33s
epoch 48 | loss: 395899.11867| eval_rmse: 554.16387|  0:08:44s
epoch 49 | loss: 391042.68117| eval_rmse: 612.55041|  0:08:55s
epoch 50 | loss: 399427.85411| eval_rmse: 559.8932|  0:09:05s
epoch 51 | loss: 388548.25654| eval_rmse: 555.22404|  0:09:15s
epoch 52 | loss: 381754.99643| eval_rmse: 631.39346|  0:09:23s
epoch 53 | loss: 379382.18263| eval_rmse: 550.25596|  0:09:31s
epoch 54 | loss: 397344.07653| eval_rmse: 609.63901|  0:09:40s
epoch 55 | loss: 353078.89318| eval_rmse: 613.00083|  0:09:51s
epoch 56 | loss: 366109.06901| eval_rmse: 560.96765|  0:10:02s
epoch 57 | loss: 367731.71652| eval_rmse: 693.11796|  0:10:13s
epoch 58 | loss: 371470.94631| eval_rmse: 648.01718|  0:10:24s
epoch 59 | loss: 376845.22462| eval_rmse: 558.12974|  0:10:35s
epoch 60 | loss: 347951.20598| eval_rmse: 556.78935|  0:10:46s
epoch 61 | loss: 355039.97427| eval_rmse: 542.07193|  0:10:57s
epoch 62 | loss: 358902.97248| eval_rmse: 686.53387|  0:11:08s
epoch 63 | loss: 356884.76834| eval_rmse: 567.65447|  0:11:19s
epoch 64 | loss: 357868.33981| eval_rmse: 552.13581|  0:11:27s
epoch 65 | loss: 351192.57312| eval_rmse: 536.38989|  0:11:38s
epoch 66 | loss: 341888.49824| eval_rmse: 606.79366|  0:11:48s
epoch 67 | loss: 346298.49237| eval_rmse: 595.40449|  0:11:59s
epoch 68 | loss: 339677.16617| eval_rmse: 561.69986|  0:12:10s
epoch 69 | loss: 347067.68655| eval_rmse: 630.11852|  0:12:21s
epoch 70 | loss: 342384.36188| eval_rmse: 542.02762|  0:12:32s
epoch 71 | loss: 345792.37495| eval_rmse: 571.51054|  0:12:43s
epoch 72 | loss: 344271.93687| eval_rmse: 750.06941|  0:12:54s
epoch 73 | loss: 359345.93843| eval_rmse: 566.97448|  0:13:05s
epoch 74 | loss: 339337.29145| eval_rmse: 558.73223|  0:13:16s
epoch 75 | loss: 334825.01217| eval_rmse: 781.96577|  0:13:27s
epoch 76 | loss: 338525.75997| eval_rmse: 604.7864|  0:13:37s
epoch 77 | loss: 330155.5121| eval_rmse: 555.86828|  0:13:47s
epoch 78 | loss: 333528.84632| eval_rmse: 568.7492|  0:13:58s
epoch 79 | loss: 324589.89846| eval_rmse: 536.85069|  0:14:09s
epoch 80 | loss: 327704.12672| eval_rmse: 562.94306|  0:14:20s
epoch 81 | loss: 325853.809| eval_rmse: 655.40265|  0:14:30s
epoch 82 | loss: 315616.83418| eval_rmse: 573.8535|  0:14:41s
epoch 83 | loss: 319889.32391| eval_rmse: 668.87413|  0:14:52s
epoch 84 | loss: 327083.63307| eval_rmse: 571.67285|  0:15:03s
epoch 85 | loss: 321281.65653| eval_rmse: 562.34418|  0:15:15s

Early stopping occurred at epoch 85 with best_epoch = 65 and best_eval_rmse = 536.38989
Saved Losses
{'MSE - mean': 424940.2413068864, 'MSE - std': 210128.12676147404, 'R2 - mean': 0.9729685965311528, 'R2 - std': 0.014019779682777003} 
 

In get_device
epoch 0  | loss: 10448387.64869| eval_rmse: 768.31195|  0:00:11s
epoch 1  | loss: 696633.61559| eval_rmse: 640.69399|  0:00:22s
epoch 2  | loss: 644604.31751| eval_rmse: 916.77804|  0:00:33s
epoch 3  | loss: 618519.12709| eval_rmse: 594.07623|  0:00:40s
epoch 4  | loss: 610882.40161| eval_rmse: 683.89296|  0:00:48s
epoch 5  | loss: 552012.85706| eval_rmse: 625.08059|  0:00:57s
epoch 6  | loss: 594183.7908| eval_rmse: 759.18485|  0:01:08s
epoch 7  | loss: 641123.33017| eval_rmse: 811.19326|  0:01:18s
epoch 8  | loss: 559430.97747| eval_rmse: 680.19418|  0:01:29s
epoch 9  | loss: 532813.8387| eval_rmse: 705.07591|  0:01:40s
epoch 10 | loss: 562072.71425| eval_rmse: 651.15321|  0:01:51s
epoch 11 | loss: 550694.12899| eval_rmse: 691.95195|  0:02:02s
epoch 12 | loss: 564326.69705| eval_rmse: 733.95298|  0:02:13s
epoch 13 | loss: 523328.17623| eval_rmse: 731.08255|  0:02:24s
epoch 14 | loss: 515701.98859| eval_rmse: 654.93833|  0:02:35s
epoch 15 | loss: 526556.9369| eval_rmse: 761.99084|  0:02:45s
epoch 16 | loss: 551391.1537| eval_rmse: 747.42862|  0:02:56s
epoch 17 | loss: 506875.26683| eval_rmse: 619.53369|  0:03:07s
epoch 18 | loss: 522691.56032| eval_rmse: 587.32279|  0:03:18s
epoch 19 | loss: 503283.51975| eval_rmse: 788.23484|  0:03:29s
epoch 20 | loss: 484909.2577| eval_rmse: 614.29106|  0:03:40s
epoch 21 | loss: 503898.20739| eval_rmse: 602.16064|  0:03:51s
epoch 22 | loss: 466863.78482| eval_rmse: 672.63127|  0:04:01s
epoch 23 | loss: 483188.42647| eval_rmse: 675.41259|  0:04:12s
epoch 24 | loss: 466900.08587| eval_rmse: 610.52152|  0:04:22s
epoch 25 | loss: 461742.71444| eval_rmse: 686.55015|  0:04:30s
epoch 26 | loss: 476079.70273| eval_rmse: 653.37545|  0:04:41s
epoch 27 | loss: 478283.31602| eval_rmse: 600.88617|  0:04:52s
epoch 28 | loss: 447456.60172| eval_rmse: 564.27663|  0:05:01s
epoch 29 | loss: 441463.94228| eval_rmse: 595.7231|  0:05:10s
epoch 30 | loss: 454588.61262| eval_rmse: 576.66676|  0:05:21s
epoch 31 | loss: 447982.43801| eval_rmse: 611.64718|  0:05:32s
epoch 32 | loss: 441346.88506| eval_rmse: 802.94347|  0:05:40s
epoch 33 | loss: 429833.18131| eval_rmse: 583.30349|  0:05:50s
epoch 34 | loss: 443520.7118| eval_rmse: 714.77391|  0:06:01s
epoch 35 | loss: 432364.05383| eval_rmse: 719.60543|  0:06:12s
epoch 36 | loss: 397176.95804| eval_rmse: 730.43068|  0:06:23s
epoch 37 | loss: 402428.98892| eval_rmse: 685.20245|  0:06:33s
epoch 38 | loss: 408642.86427| eval_rmse: 627.15053|  0:06:44s
epoch 39 | loss: 400941.72149| eval_rmse: 654.58969|  0:06:55s
epoch 40 | loss: 378563.99244| eval_rmse: 560.14152|  0:07:06s
epoch 41 | loss: 419573.51646| eval_rmse: 712.38567|  0:07:17s
epoch 42 | loss: 395419.10873| eval_rmse: 572.94319|  0:07:28s
epoch 43 | loss: 406717.72635| eval_rmse: 680.05646|  0:07:39s
epoch 44 | loss: 391960.00051| eval_rmse: 655.80862|  0:07:50s
epoch 45 | loss: 392186.90579| eval_rmse: 586.57202|  0:08:01s
epoch 46 | loss: 406625.3865| eval_rmse: 592.54796|  0:08:12s
epoch 47 | loss: 417494.43001| eval_rmse: 682.80441|  0:08:23s
epoch 48 | loss: 404213.484| eval_rmse: 600.97684|  0:08:34s
epoch 49 | loss: 382043.01864| eval_rmse: 726.47373|  0:08:45s
epoch 50 | loss: 395804.17718| eval_rmse: 627.64561|  0:08:56s
epoch 51 | loss: 388534.83642| eval_rmse: 679.24833|  0:09:07s
epoch 52 | loss: 374525.2369| eval_rmse: 608.04562|  0:09:18s
epoch 53 | loss: 391839.53783| eval_rmse: 722.43151|  0:09:29s
epoch 54 | loss: 372296.88722| eval_rmse: 1128.82519|  0:09:40s
epoch 55 | loss: 379268.47297| eval_rmse: 767.93833|  0:09:51s
epoch 56 | loss: 382025.53563| eval_rmse: 936.31195|  0:10:02s
epoch 57 | loss: 377022.15208| eval_rmse: 638.65439|  0:10:12s
epoch 58 | loss: 362903.06345| eval_rmse: 571.38126|  0:10:23s
epoch 59 | loss: 400527.20206| eval_rmse: 567.283 |  0:10:34s
epoch 60 | loss: 362269.04752| eval_rmse: 579.87354|  0:10:45s

Early stopping occurred at epoch 60 with best_epoch = 40 and best_eval_rmse = 560.14152
Saved Losses
{'MSE - mean': 402703.8965323748, 'MSE - std': 193134.36732169826, 'R2 - mean': 0.9744741082332261, 'R2 - std': 0.012896109483995744} 
 

Saving model.....
Results After CV: {'MSE - mean': 402703.8965323748, 'MSE - std': 193134.36732169826, 'R2 - mean': 0.9744741082332261, 'R2 - std': 0.012896109483995744}
Train time: 609.9699235773994
Inference time: 0.6844708057935349
Finished cross validation
Hyperparam was saved!!! Hurrah!!!
Trial 174 finished with value: 402703.8965323748 and parameters: {'n_d': 45, 'n_steps': 3, 'gamma': 1.130600779304831, 'cat_emb_dim': 2, 'n_independent': 4, 'n_shared': 1, 'momentum': 0.37133582358922224, 'mask_type': 'entmax'}. Best is trial 167 with value: 292832.36431554076.
In get_device
In get_device
epoch 0  | loss: 10525783.57901| eval_rmse: 1067.04379|  0:00:10s
epoch 1  | loss: 750149.53097| eval_rmse: 870.21373|  0:00:19s
epoch 2  | loss: 708247.44914| eval_rmse: 1011.9335|  0:00:30s
epoch 3  | loss: 691373.21351| eval_rmse: 1094.66306|  0:00:42s
epoch 4  | loss: 656963.10307| eval_rmse: 728.24913|  0:00:53s
epoch 5  | loss: 649849.64809| eval_rmse: 570.6362|  0:01:04s
epoch 6  | loss: 557582.63858| eval_rmse: 558.17948|  0:01:15s
epoch 7  | loss: 657302.31792| eval_rmse: 679.05909|  0:01:25s
epoch 8  | loss: 610739.21968| eval_rmse: 617.52249|  0:01:36s
epoch 9  | loss: 573866.40857| eval_rmse: 646.55552|  0:01:45s
epoch 10 | loss: 615199.26808| eval_rmse: 552.89649|  0:01:56s
epoch 11 | loss: 583838.81477| eval_rmse: 571.71677|  0:02:07s
epoch 12 | loss: 567370.78014| eval_rmse: 842.99732|  0:02:18s
epoch 13 | loss: 524407.89823| eval_rmse: 586.60533|  0:02:29s
epoch 14 | loss: 548148.60219| eval_rmse: 598.11639|  0:02:40s
epoch 15 | loss: 518300.79882| eval_rmse: 603.77275|  0:02:51s
epoch 16 | loss: 545013.01827| eval_rmse: 779.25351|  0:03:02s
epoch 17 | loss: 501468.65899| eval_rmse: 547.6887|  0:03:09s
epoch 18 | loss: 539427.72295| eval_rmse: 560.39257|  0:03:20s
epoch 19 | loss: 495742.52328| eval_rmse: 592.29262|  0:03:31s
epoch 20 | loss: 485566.76901| eval_rmse: 595.00578|  0:03:42s
epoch 21 | loss: 486723.53922| eval_rmse: 633.91168|  0:03:53s
epoch 22 | loss: 473632.20401| eval_rmse: 636.52375|  0:04:04s
epoch 23 | loss: 494141.72211| eval_rmse: 877.77626|  0:04:15s
epoch 24 | loss: 467533.03431| eval_rmse: 834.82178|  0:04:26s
epoch 25 | loss: 455330.94974| eval_rmse: 790.05604|  0:04:37s
epoch 26 | loss: 449139.76801| eval_rmse: 565.78757|  0:04:48s
epoch 27 | loss: 458356.24332| eval_rmse: 818.21696|  0:04:59s
epoch 28 | loss: 459441.6234| eval_rmse: 661.56848|  0:05:10s
epoch 29 | loss: 447272.9123| eval_rmse: 813.30563|  0:05:21s
epoch 30 | loss: 454988.61401| eval_rmse: 766.37195|  0:05:29s
epoch 31 | loss: 438976.27791| eval_rmse: 558.15043|  0:05:40s
epoch 32 | loss: 452742.91898| eval_rmse: 738.95551|  0:05:50s
epoch 33 | loss: 423092.06222| eval_rmse: 693.33611|  0:06:01s
epoch 34 | loss: 421872.28176| eval_rmse: 572.96204|  0:06:12s
epoch 35 | loss: 419521.87542| eval_rmse: 660.86416|  0:06:23s
epoch 36 | loss: 393740.35699| eval_rmse: 879.19915|  0:06:30s
epoch 37 | loss: 392660.26208| eval_rmse: 735.01819|  0:06:39s

Early stopping occurred at epoch 37 with best_epoch = 17 and best_eval_rmse = 547.6887
Saved Losses
{'MSE - mean': 299962.9070370423, 'MSE - std': 0.0, 'R2 - mean': 0.9804906917505636, 'R2 - std': 0.0} 
 

In get_device
epoch 0  | loss: 10238766.08058| eval_rmse: 1156.51615|  0:00:11s
epoch 1  | loss: 718624.50144| eval_rmse: 714.08216|  0:00:22s
epoch 2  | loss: 680124.58995| eval_rmse: 612.41471|  0:00:31s
epoch 3  | loss: 677513.13149| eval_rmse: 641.4396|  0:00:42s
epoch 4  | loss: 645086.67749| eval_rmse: 663.74521|  0:00:53s
epoch 5  | loss: 650851.03807| eval_rmse: 594.04476|  0:01:04s
epoch 6  | loss: 603378.22422| eval_rmse: 576.43214|  0:01:12s
epoch 7  | loss: 634808.80976| eval_rmse: 593.97291|  0:01:23s
epoch 8  | loss: 595488.65449| eval_rmse: 580.95372|  0:01:34s
epoch 9  | loss: 595997.46847| eval_rmse: 636.0326|  0:01:44s
epoch 10 | loss: 592312.90078| eval_rmse: 629.12931|  0:01:52s
epoch 11 | loss: 595742.55823| eval_rmse: 586.67782|  0:02:02s
epoch 12 | loss: 567498.26539| eval_rmse: 673.48299|  0:02:11s
epoch 13 | loss: 561890.16603| eval_rmse: 603.36301|  0:02:22s
epoch 14 | loss: 563582.91297| eval_rmse: 589.90123|  0:02:33s
epoch 15 | loss: 531167.93908| eval_rmse: 585.81494|  0:02:44s
epoch 16 | loss: 543925.09282| eval_rmse: 573.88973|  0:02:55s
epoch 17 | loss: 533020.59829| eval_rmse: 553.88073|  0:03:03s
epoch 18 | loss: 523203.44765| eval_rmse: 689.02095|  0:03:11s
epoch 19 | loss: 490236.42609| eval_rmse: 551.00399|  0:03:21s
epoch 20 | loss: 474510.13947| eval_rmse: 557.70644|  0:03:32s
epoch 21 | loss: 480726.97193| eval_rmse: 580.46287|  0:03:43s
epoch 22 | loss: 466256.07465| eval_rmse: 555.32574|  0:03:54s
epoch 23 | loss: 486792.54219| eval_rmse: 624.56963|  0:04:05s
epoch 24 | loss: 447791.30689| eval_rmse: 565.65732|  0:04:13s
epoch 25 | loss: 445094.9028| eval_rmse: 561.17787|  0:04:21s
epoch 26 | loss: 439248.50946| eval_rmse: 575.45992|  0:04:32s
epoch 27 | loss: 452057.70025| eval_rmse: 554.05212|  0:04:43s
epoch 28 | loss: 448385.89355| eval_rmse: 560.43614|  0:04:55s
epoch 29 | loss: 415817.19816| eval_rmse: 642.91866|  0:05:06s
epoch 30 | loss: 419154.54245| eval_rmse: 559.42393|  0:05:17s
epoch 31 | loss: 429261.88492| eval_rmse: 541.81214|  0:05:28s
epoch 32 | loss: 404619.52511| eval_rmse: 569.93448|  0:05:39s
epoch 33 | loss: 405668.85434| eval_rmse: 583.82391|  0:05:50s
epoch 34 | loss: 395830.68745| eval_rmse: 585.851 |  0:06:00s
epoch 35 | loss: 404305.24474| eval_rmse: 547.10594|  0:06:11s
epoch 36 | loss: 373740.35367| eval_rmse: 662.65036|  0:06:22s
epoch 37 | loss: 375950.41063| eval_rmse: 568.90621|  0:06:32s
epoch 38 | loss: 403166.13641| eval_rmse: 558.8296|  0:06:43s
epoch 39 | loss: 382686.24835| eval_rmse: 541.16834|  0:06:52s
epoch 40 | loss: 393495.38814| eval_rmse: 555.33595|  0:07:03s
epoch 41 | loss: 390974.95387| eval_rmse: 559.59082|  0:07:14s
epoch 42 | loss: 397023.58072| eval_rmse: 608.68882|  0:07:26s
epoch 43 | loss: 384051.2494| eval_rmse: 626.29614|  0:07:37s
epoch 44 | loss: 361033.11002| eval_rmse: 614.83497|  0:07:48s
epoch 45 | loss: 396953.67141| eval_rmse: 604.8276|  0:07:59s
epoch 46 | loss: 390476.57147| eval_rmse: 767.74125|  0:08:08s
epoch 47 | loss: 378055.43973| eval_rmse: 581.20299|  0:08:19s
epoch 48 | loss: 382167.98449| eval_rmse: 596.43017|  0:08:30s
epoch 49 | loss: 391282.19598| eval_rmse: 794.673 |  0:08:39s
epoch 50 | loss: 367282.75292| eval_rmse: 656.15842|  0:08:47s
epoch 51 | loss: 378505.76099| eval_rmse: 648.64184|  0:08:57s
epoch 52 | loss: 366821.70681| eval_rmse: 664.94172|  0:09:08s
epoch 53 | loss: 370695.42475| eval_rmse: 631.92902|  0:09:20s
epoch 54 | loss: 363877.00575| eval_rmse: 659.43966|  0:09:31s
epoch 55 | loss: 369951.6623| eval_rmse: 686.42357|  0:09:42s
epoch 56 | loss: 362915.54759| eval_rmse: 648.1412|  0:09:53s
epoch 57 | loss: 360602.75686| eval_rmse: 579.24093|  0:10:04s
epoch 58 | loss: 368836.61146| eval_rmse: 567.25583|  0:10:15s
epoch 59 | loss: 360711.01931| eval_rmse: 915.29  |  0:10:26s

Early stopping occurred at epoch 59 with best_epoch = 39 and best_eval_rmse = 541.16834
Saved Losses
{'MSE - mean': 296413.04169503046, 'MSE - std': 3549.86534201185, 'R2 - mean': 0.9810135790083396, 'R2 - std': 0.0005228872577760502} 
 

In get_device
epoch 0  | loss: 10359656.52165| eval_rmse: 832.00933|  0:00:11s
epoch 1  | loss: 727147.26173| eval_rmse: 819.01632|  0:00:22s
epoch 2  | loss: 716654.62556| eval_rmse: 640.20064|  0:00:33s
epoch 3  | loss: 704805.50394| eval_rmse: 716.59674|  0:00:44s
epoch 4  | loss: 656585.39749| eval_rmse: 618.09331|  0:00:55s
epoch 5  | loss: 664515.55986| eval_rmse: 640.71292|  0:01:06s
epoch 6  | loss: 589993.26048| eval_rmse: 595.26779|  0:01:17s
epoch 7  | loss: 610188.26767| eval_rmse: 598.09956|  0:01:28s
