

----------------------------------------------------------------------------
Training SAINT Vesion 1 with Dataset: config/boston.yml 



----------------------------------------------------------------------------
 Panda Version: 2.0.3
Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/boston.yml', data_parallel=False, dataset='Boston', direction='minimize', dropna_idx=None, early_stopping_rounds=20, epochs=100, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='SAINT', n_trials=1, nominal_idx=[3], num_classes=1, num_features=13, num_idx=None, num_splits=5, objective='regression', one_hot_encode=True, optimize_hyperparameters=True, ordinal_encode=False, ordinal_idx=None, scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
 Panda Version: 2.0.3
Loading dataset Boston...
Dataset loaded! 

X b4 encoding : [6.320e-03 1.800e+01 2.310e+00 0.000e+00 5.380e-01 6.575e+00 6.520e+01
 4.090e+00 1.000e+00 2.960e+02 1.530e+01 3.969e+02 4.980e+00] 

(506, 13)
Data Type of X: <class 'numpy.ndarray'>
Nominal Idx: [3]
Ordinal Idx: None
Cat Dims: None 
 

Normonal Idx: [3]
Cat Idx Part II: [3] 
ENDE 
 

X after Nominal Encoding: [6.320e-03 1.800e+01 2.310e+00 0.000e+00 5.380e-01 6.575e+00 6.520e+01
 4.090e+00 1.000e+00 2.960e+02 1.530e+01 3.969e+02 4.980e+00] 
 

Scaling the data...
X after Scaling: [-0.41978194  0.28482986 -1.2879095   0.         -0.14421743  0.41367189
 -0.12001342  0.1402136  -0.98284286 -0.66660821 -1.45900038  0.44105193
 -1.0755623 ] 
 

One Hot Encoding...
X after One Hot Encoding: [ 1.          0.         -0.41978194  0.28482986 -1.2879095  -0.14421743
  0.41367189 -0.12001342  0.1402136  -0.98284286 -0.66660821 -1.45900038
  0.44105193 -1.0755623 ] 
 

args.num_features: 14
args.cat_idx: None
Cat Dims: []
Epoch 1 loss 510680.625
Epoch 2 loss 505877.96875
Epoch 3 loss 498834.9375
Epoch 4 loss 488030.15625
Epoch 5 loss 466754.9375
Epoch 6 loss 428449.0625
Epoch 7 loss 367907.5625
Epoch 8 loss 283208.5625
Epoch 9 loss 182430.84375
Epoch 10 loss 86424.28125
Epoch 11 loss 25437.443359375
Epoch 12 loss 8857.8603515625
Epoch 13 loss 8947.8095703125
Epoch 14 loss 8428.353515625
Epoch 15 loss 8129.86376953125
Epoch 16 loss 5942.9697265625
Epoch 17 loss 3556.967529296875
Epoch 18 loss 2365.445556640625
Epoch 19 loss 2035.7943115234375
Epoch 20 loss 1448.0982666015625
Epoch 21 loss 1327.2181396484375
Epoch 22 loss 1182.2957763671875
Epoch 23 loss 1463.49072265625
Epoch 24 loss 1191.498779296875
Epoch 25 loss 1073.01708984375
Epoch 26 loss 962.1895751953125
Epoch 27 loss 915.1172485351562
Epoch 28 loss 889.4000854492188
Epoch 29 loss 853.4113159179688
Epoch 30 loss 828.2562255859375
Epoch 31 loss 864.5492553710938
Epoch 32 loss 1267.299072265625
Epoch 33 loss 825.8546142578125
Epoch 34 loss 789.3890380859375
Epoch 35 loss 780.0989990234375
Epoch 36 loss 808.5496215820312
Epoch 37 loss 748.4131469726562
Epoch 38 loss 732.662109375
Epoch 39 loss 753.847412109375
Epoch 40 loss 816.443115234375
Epoch 41 loss 717.0703735351562
Epoch 42 loss 706.8832397460938
Epoch 43 loss 688.2012939453125
Epoch 44 loss 689.1968994140625
Epoch 45 loss 678.7939453125
Epoch 46 loss 719.9677734375
Epoch 47 loss 723.7335815429688
Epoch 48 loss 665.0474853515625
Epoch 49 loss 640.5363159179688
Epoch 50 loss 693.0784301757812
Epoch 51 loss 752.43994140625
Epoch 52 loss 630.0615844726562
Epoch 53 loss 635.8416748046875
Epoch 54 loss 635.4822998046875
Epoch 55 loss 666.308837890625
Epoch 56 loss 616.436767578125
Epoch 57 loss 611.278564453125
Epoch 58 loss 607.8292236328125
Epoch 59 loss 635.3659057617188
Epoch 60 loss 646.98193359375
Epoch 61 loss 594.8760986328125
Epoch 62 loss 616.4810180664062
Epoch 63 loss 704.3955688476562
Epoch 64 loss 595.7166137695312
Epoch 65 loss 604.6190795898438
Epoch 66 loss 587.0849609375
Epoch 67 loss 618.2067260742188
Epoch 68 loss 588.4633178710938
Epoch 69 loss 600.007080078125
Epoch 70 loss 563.8582763671875
Epoch 71 loss 660.154052734375
Epoch 72 loss 574.3175048828125
Epoch 73 loss 573.6161499023438
Epoch 74 loss 567.2944946289062
Epoch 75 loss 735.8265991210938
Epoch 76 loss 580.8444213867188
Epoch 77 loss 558.5635986328125
Epoch 78 loss 566.7015991210938
Epoch 79 loss 629.853271484375
Epoch 80 loss 589.2113037109375
Epoch 81 loss 591.2125854492188
Epoch 82 loss 571.8174438476562
Epoch 83 loss 557.8875122070312
Epoch 84 loss 566.756103515625
Epoch 85 loss 555.03515625
Epoch 86 loss 559.5113525390625
Epoch 87 loss 566.3700561523438
Epoch 88 loss 559.9722900390625
Epoch 89 loss 564.5055541992188
Epoch 90 loss 564.5101318359375
Epoch 91 loss 549.5919799804688
Epoch 92 loss 548.6456909179688
Epoch 93 loss 563.7655639648438
Epoch 94 loss 563.278564453125
Epoch 95 loss 564.8965454101562
Epoch 96 loss 569.29052734375
Epoch 97 loss 563.849365234375
Epoch 98 loss 601.5584716796875
Epoch 99 loss 581.5994873046875
Saved Losses
{'MSE - mean': 548.6457259689838, 'MSE - std': 0.0, 'R2 - mean': 0.9362084367290696, 'R2 - std': 0.0} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 521761.65625
Epoch 1 loss 518629.0625
Epoch 2 loss 514048.21875
Epoch 3 loss 507594.28125
Epoch 4 loss 497655.84375
Epoch 5 loss 477941.3125
Epoch 6 loss 441784.09375
Epoch 7 loss 384116.28125
Epoch 8 loss 302595.75
Epoch 9 loss 202702.09375
Epoch 10 loss 103030.953125
Epoch 11 loss 33690.84375
Epoch 12 loss 9286.134765625
Epoch 13 loss 7692.3232421875
Epoch 14 loss 7622.81005859375
Epoch 15 loss 7282.56005859375
Epoch 16 loss 6010.88330078125
Epoch 17 loss 2926.48779296875
Epoch 18 loss 2166.057373046875
Epoch 19 loss 1744.9664306640625
Epoch 20 loss 1620.6712646484375
Epoch 21 loss 1219.069091796875
Epoch 22 loss 1093.369140625
Epoch 23 loss 1087.4886474609375
Epoch 24 loss 1228.041748046875
Epoch 25 loss 873.4354248046875
Epoch 26 loss 799.531494140625
Epoch 27 loss 759.616455078125
Epoch 28 loss 754.0811157226562
Epoch 29 loss 681.6262817382812
Epoch 30 loss 648.8836059570312
Epoch 31 loss 618.14990234375
Epoch 32 loss 742.6591796875
Epoch 33 loss 870.269775390625
Epoch 34 loss 584.633544921875
Epoch 35 loss 575.5369873046875
Epoch 36 loss 556.6167602539062
Epoch 37 loss 545.2928466796875
Epoch 38 loss 552.80615234375
Epoch 39 loss 533.5698852539062
Epoch 40 loss 534.57421875
Epoch 41 loss 588.92333984375
Epoch 42 loss 580.626220703125
Epoch 43 loss 495.5575866699219
Epoch 44 loss 485.2854309082031
Epoch 45 loss 482.64202880859375
Epoch 46 loss 545.8087158203125
Epoch 47 loss 483.2747497558594
Epoch 48 loss 590.9464721679688
Epoch 49 loss 576.7734375
Epoch 50 loss 472.0194396972656
Epoch 51 loss 470.88824462890625
Epoch 52 loss 485.4556884765625
Epoch 53 loss 536.767578125
Epoch 54 loss 458.8327331542969
Epoch 55 loss 464.7791748046875
Epoch 56 loss 587.7894287109375
Epoch 57 loss 610.4886474609375
Epoch 58 loss 609.7177734375
Epoch 59 loss 453.6569519042969
Epoch 60 loss 487.22943115234375
Epoch 61 loss 488.2017822265625
Epoch 62 loss 494.44146728515625
Epoch 63 loss 523.3729248046875
Epoch 64 loss 502.7204284667969
Epoch 65 loss 466.9477233886719
Epoch 66 loss 440.3047180175781
Epoch 67 loss 473.1436767578125
Epoch 68 loss 533.8699340820312
Epoch 69 loss 452.06658935546875
Epoch 70 loss 439.5229797363281
Epoch 71 loss 448.6144714355469
Epoch 72 loss 453.98004150390625
Epoch 73 loss 459.1383361816406
Epoch 74 loss 473.33270263671875
Epoch 75 loss 445.59893798828125
Epoch 76 loss 435.7134704589844
Epoch 77 loss 449.7896728515625
Epoch 78 loss 537.9708862304688
Epoch 79 loss 537.8896484375
Epoch 80 loss 497.771728515625
Epoch 81 loss 463.9439392089844
Epoch 82 loss 443.3553466796875
Epoch 83 loss 471.8580017089844
Epoch 84 loss 481.5362548828125
Epoch 85 loss 507.21929931640625
Epoch 86 loss 438.36810302734375
Epoch 87 loss 449.4988708496094
Epoch 88 loss 452.45086669921875
Epoch 89 loss 429.8368835449219
Epoch 90 loss 447.83013916015625
Epoch 91 loss 507.36572265625
Epoch 92 loss 469.27899169921875
Epoch 93 loss 614.0944213867188
Epoch 94 loss 460.1474914550781
Epoch 95 loss 465.93450927734375
Epoch 96 loss 429.8498840332031
Epoch 97 loss 434.66973876953125
Epoch 98 loss 449.80181884765625
Epoch 99 loss 444.7471008300781
Saved Losses
{'MSE - mean': 489.24114494674234, 'MSE - std': 59.404581022241445, 'R2 - mean': 0.939975303531033, 'R2 - std': 0.00376686680196342} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 516924.15625
Epoch 1 loss 514656.0
Epoch 2 loss 510981.78125
Epoch 3 loss 505143.28125
Epoch 4 loss 495848.25
Epoch 5 loss 477782.09375
Epoch 6 loss 444009.46875
Epoch 7 loss 388782.25
Epoch 8 loss 309102.8125
Epoch 9 loss 209591.515625
Epoch 10 loss 108645.8984375
Epoch 11 loss 36307.8984375
Epoch 12 loss 10784.91796875
Epoch 13 loss 9518.9482421875
Epoch 14 loss 9087.2412109375
Epoch 15 loss 8642.7236328125
Epoch 16 loss 5414.287109375
Epoch 17 loss 2930.05126953125
Epoch 18 loss 2456.33642578125
Epoch 19 loss 2368.0380859375
Epoch 20 loss 1667.396240234375
Epoch 21 loss 1338.0030517578125
Epoch 22 loss 1158.4522705078125
Epoch 23 loss 1013.556640625
Epoch 24 loss 1052.7061767578125
Epoch 25 loss 958.465576171875
Epoch 26 loss 907.82666015625
Epoch 27 loss 819.6571044921875
Epoch 28 loss 756.6842041015625
Epoch 29 loss 835.8355102539062
Epoch 30 loss 692.6425170898438
Epoch 31 loss 655.6486206054688
Epoch 32 loss 678.4584350585938
Epoch 33 loss 652.0708618164062
Epoch 34 loss 902.0419921875
Epoch 35 loss 690.2316284179688
Epoch 36 loss 694.4979248046875
Epoch 37 loss 587.841796875
Epoch 38 loss 578.2762451171875
Epoch 39 loss 554.0698852539062
Epoch 40 loss 535.5206298828125
Epoch 41 loss 553.9271850585938
Epoch 42 loss 503.035400390625
Epoch 43 loss 575.1389770507812
Epoch 44 loss 527.0266723632812
Epoch 45 loss 545.3111572265625
Epoch 46 loss 560.7514038085938
Epoch 47 loss 594.0729370117188
Epoch 48 loss 511.4826354980469
Epoch 49 loss 695.4125366210938
Epoch 50 loss 505.6491394042969
Epoch 51 loss 577.86279296875
Epoch 52 loss 742.3339233398438
Epoch 53 loss 479.2455139160156
Epoch 54 loss 523.3164672851562
Epoch 55 loss 486.9744567871094
Epoch 56 loss 483.60711669921875
Epoch 57 loss 470.3297119140625
Epoch 58 loss 611.6939697265625
Epoch 59 loss 498.3837890625
Epoch 60 loss 470.93743896484375
Epoch 61 loss 486.5521240234375
Epoch 62 loss 758.5064697265625
Epoch 63 loss 498.52532958984375
Epoch 64 loss 464.2405090332031
Epoch 65 loss 496.6926574707031
Epoch 66 loss 460.11773681640625
Epoch 67 loss 565.6332397460938
Epoch 68 loss 541.8485717773438
Epoch 69 loss 502.4543762207031
Epoch 70 loss 753.6318359375
Epoch 71 loss 467.01153564453125
Epoch 72 loss 588.4348754882812
Epoch 73 loss 483.8923034667969
Epoch 74 loss 468.0824890136719
Epoch 75 loss 504.9088439941406
Epoch 76 loss 528.7982177734375
Epoch 77 loss 502.5113830566406
Epoch 78 loss 468.80364990234375
Epoch 79 loss 513.1870727539062
Epoch 80 loss 641.7085571289062
Epoch 81 loss 478.2113952636719
Epoch 82 loss 496.1038818359375
Epoch 83 loss 589.6870727539062
Epoch 84 loss 473.02398681640625
Epoch 85 loss 493.9439392089844
Epoch 86 loss 698.9600830078125
Epoch 87 loss 481.37786865234375
Validation loss has not improved for 20 steps!
Early stopping applies.
Saved Losses
{'MSE - mean': 479.5332588609258, 'MSE - std': 50.409214787203474, 'R2 - mean': 0.9435068115002462, 'R2 - std': 0.005865374731625338} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 518847.3125
Epoch 1 loss 516321.40625
Epoch 2 loss 512361.1875
Epoch 3 loss 506270.90625
Epoch 4 loss 497054.40625
Epoch 5 loss 478934.875
Epoch 6 loss 444900.78125
Epoch 7 loss 389601.25
Epoch 8 loss 310483.375
Epoch 9 loss 212081.828125
Epoch 10 loss 111754.1171875
Epoch 11 loss 38653.03125
Epoch 12 loss 10373.0107421875
Epoch 13 loss 8509.552734375
Epoch 14 loss 8249.3564453125
Epoch 15 loss 8065.79931640625
Epoch 16 loss 7210.33544921875
Epoch 17 loss 3904.546142578125
Epoch 18 loss 2450.510986328125
Epoch 19 loss 2081.62646484375
Epoch 20 loss 1603.640625
Epoch 21 loss 1434.0479736328125
Epoch 22 loss 1986.565673828125
Epoch 23 loss 1166.145263671875
Epoch 24 loss 1222.6656494140625
Epoch 25 loss 989.43212890625
Epoch 26 loss 1021.7011108398438
Epoch 27 loss 929.5339965820312
Epoch 28 loss 993.3446044921875
Epoch 29 loss 815.1420288085938
Epoch 30 loss 780.4085083007812
Epoch 31 loss 820.9611206054688
Epoch 32 loss 711.499755859375
Epoch 33 loss 857.9473876953125
Epoch 34 loss 793.281982421875
Epoch 35 loss 673.7724609375
Epoch 36 loss 692.3604736328125
Epoch 37 loss 820.882568359375
Epoch 38 loss 703.5859985351562
Epoch 39 loss 657.8289184570312
Epoch 40 loss 677.6115112304688
Epoch 41 loss 638.4512329101562
Epoch 42 loss 806.3463745117188
Epoch 43 loss 597.6658935546875
Epoch 44 loss 792.3396606445312
Epoch 45 loss 653.8552856445312
Epoch 46 loss 620.2224731445312
Epoch 47 loss 587.5400390625
Epoch 48 loss 597.9248046875
Epoch 49 loss 598.7430419921875
Epoch 50 loss 570.2337646484375
Epoch 51 loss 1056.921630859375
Epoch 52 loss 582.1072998046875
Epoch 53 loss 558.7481079101562
Epoch 54 loss 713.4244995117188
Epoch 55 loss 573.6990966796875
Epoch 56 loss 550.8037109375
Epoch 57 loss 627.757568359375
Epoch 58 loss 548.6616821289062
Epoch 59 loss 537.030517578125
Epoch 60 loss 625.0478515625
Epoch 61 loss 551.6710815429688
Epoch 62 loss 553.40234375
Epoch 63 loss 619.1396484375
Epoch 64 loss 563.2969970703125
Epoch 65 loss 553.7383422851562
Epoch 66 loss 575.6673583984375
Epoch 67 loss 609.5077514648438
Epoch 68 loss 564.1150512695312
Epoch 69 loss 523.833251953125
Epoch 70 loss 571.2444458007812
Epoch 71 loss 600.5188598632812
Epoch 72 loss 523.6401977539062
Epoch 73 loss 603.1373901367188
Epoch 74 loss 520.4259033203125
Epoch 75 loss 584.5022583007812
Epoch 76 loss 530.4297485351562
Epoch 77 loss 511.66192626953125
Epoch 78 loss 557.3707885742188
Epoch 79 loss 605.0977783203125
Epoch 80 loss 560.4545288085938
Epoch 81 loss 600.9891357421875
Epoch 82 loss 546.808837890625
Epoch 83 loss 628.3727416992188
Epoch 84 loss 540.1275024414062
Epoch 85 loss 705.18798828125
Epoch 86 loss 517.6089477539062
Epoch 87 loss 573.083740234375
Epoch 88 loss 517.3080444335938
Epoch 89 loss 650.5523681640625
Epoch 90 loss 500.822265625
Epoch 91 loss 628.5438232421875
Epoch 92 loss 510.49786376953125
Epoch 93 loss 604.5472412109375
Epoch 94 loss 526.635009765625
Epoch 95 loss 496.110107421875
Epoch 96 loss 708.9832153320312
Epoch 97 loss 567.8570556640625
Epoch 98 loss 562.2951049804688
Epoch 99 loss 534.985107421875
Saved Losses
{'MSE - mean': 483.6774966502392, 'MSE - std': 44.24184469662098, 'R2 - mean': 0.9426969523219084, 'R2 - std': 0.005269685116115153} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 516687.1875
Epoch 1 loss 514958.53125
Epoch 2 loss 511991.0625
Epoch 3 loss 507238.75
Epoch 4 loss 499612.875
Epoch 5 loss 483231.3125
Epoch 6 loss 451996.34375
Epoch 7 loss 400235.9375
Epoch 8 loss 324323.3125
Epoch 9 loss 226864.625
Epoch 10 loss 124122.5234375
Epoch 11 loss 44643.203125
Epoch 12 loss 11295.7431640625
Epoch 13 loss 8078.18896484375
Epoch 14 loss 7901.14892578125
Epoch 15 loss 7740.4345703125
Epoch 16 loss 6894.90380859375
Epoch 17 loss 3528.083251953125
Epoch 18 loss 2632.24267578125
Epoch 19 loss 1723.9136962890625
Epoch 20 loss 1327.9581298828125
Epoch 21 loss 1198.8485107421875
Epoch 22 loss 1047.2515869140625
Epoch 23 loss 993.2230834960938
Epoch 24 loss 912.4768676757812
Epoch 25 loss 828.2274169921875
Epoch 26 loss 785.35302734375
Epoch 27 loss 747.1868286132812
Epoch 28 loss 729.3113403320312
Epoch 29 loss 692.6512451171875
Epoch 30 loss 693.407958984375
Epoch 31 loss 652.279296875
Epoch 32 loss 806.9105224609375
Epoch 33 loss 665.5822143554688
Epoch 34 loss 636.7069091796875
Epoch 35 loss 598.6925659179688
Epoch 36 loss 587.7244873046875
Epoch 37 loss 588.7418212890625
Epoch 38 loss 698.450927734375
Epoch 39 loss 562.1366577148438
Epoch 40 loss 615.2130126953125
Epoch 41 loss 558.2206420898438
Epoch 42 loss 584.1712646484375
Epoch 43 loss 550.4421997070312
Epoch 44 loss 526.2791137695312
Epoch 45 loss 541.7357788085938
Epoch 46 loss 649.409423828125
Epoch 47 loss 523.6630859375
Epoch 48 loss 558.7034912109375
Epoch 49 loss 534.1456298828125
Epoch 50 loss 508.38623046875
Epoch 51 loss 506.8060607910156
Epoch 52 loss 497.2079162597656
Epoch 53 loss 624.6046752929688
Epoch 54 loss 615.5901489257812
Epoch 55 loss 491.676025390625
Epoch 56 loss 499.85198974609375
Epoch 57 loss 510.27191162109375
Epoch 58 loss 498.7777099609375
Epoch 59 loss 517.13037109375
Epoch 60 loss 498.4131164550781
Epoch 61 loss 537.9931030273438
Epoch 62 loss 549.029296875
Epoch 63 loss 484.2040710449219
Epoch 64 loss 484.4214172363281
Epoch 65 loss 519.6127319335938
Epoch 66 loss 475.6355895996094
Epoch 67 loss 473.4670104980469
Epoch 68 loss 465.3238830566406
Epoch 69 loss 464.8181457519531
Epoch 70 loss 485.4632568359375
Epoch 71 loss 472.484619140625
Epoch 72 loss 523.8180541992188
Epoch 73 loss 473.9776611328125
Epoch 74 loss 492.0980224609375
Epoch 75 loss 468.541259765625
Epoch 76 loss 470.00982666015625
Epoch 77 loss 522.4730224609375
Epoch 78 loss 498.08807373046875
Epoch 79 loss 470.05474853515625
Epoch 80 loss 476.0859375
Epoch 81 loss 517.0485229492188
Epoch 82 loss 555.147705078125
Epoch 83 loss 461.5579833984375
Epoch 84 loss 502.05889892578125
Epoch 85 loss 471.7865295410156
Epoch 86 loss 470.3335876464844
Epoch 87 loss 462.4887390136719
Epoch 88 loss 505.6540222167969
Epoch 89 loss 478.00439453125
Epoch 90 loss 472.2421569824219
Epoch 91 loss 542.7197875976562
Epoch 92 loss 461.0557556152344
Epoch 93 loss 519.2356567382812
Epoch 94 loss 548.1057739257812
Epoch 95 loss 534.7055053710938
Epoch 96 loss 507.26171875
Epoch 97 loss 522.8989868164062
Epoch 98 loss 488.21630859375
Epoch 99 loss 650.8970947265625
Saved Losses
{'MSE - mean': 479.1531676219944, 'MSE - std': 40.592497710183125, 'R2 - mean': 0.9425994347713085, 'R2 - std': 0.0047173831378323} 
 

Saving model.....
Results After CV: {'MSE - mean': 479.1531676219944, 'MSE - std': 40.592497710183125, 'R2 - mean': 0.9425994347713085, 'R2 - std': 0.0047173831378323}
Train time: 97.11874148260002
Inference time: 0.12323110659999656
Finished cross validation


----------------------------------------------------------------------------
Training SAINT Vesion 1 with Dataset: config/black_friday.yml 



----------------------------------------------------------------------------
 Panda Version: 2.0.3
Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/black_friday.yml', data_parallel=False, dataset='Black_Friday', direction='minimize', dropna_idx=None, early_stopping_rounds=20, epochs=100, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='SAINT', n_trials=1, nominal_idx=[0, 2, 3, 5, 6, 7, 8], num_classes=1, num_features=9, num_idx=None, num_splits=5, objective='regression', one_hot_encode=True, optimize_hyperparameters=True, ordinal_encode=True, ordinal_idx=[1], scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
 Panda Version: 2.0.3
Loading dataset Black_Friday...
Dataset loaded! 

X b4 encoding : ['F' '0-17' 10 'A' 2 0 1 6 14] 

(166821, 9)
Data Type of X: <class 'numpy.ndarray'>
Nominal Idx: [0, 2, 3, 5, 6, 7, 8]
Ordinal Idx: [1]
Cat Dims: None 
 

Normonal Idx: [0, 2, 3, 5, 6, 7, 8]
Cat Idx Part II: [0, 1, 2, 3, 5, 6, 7, 8] 
ENDE 
 

X after Nominal Encoding: ['F' '0-17' 10 'A' 2 0 1 6 14] 
 

Scaling the data...
X after Scaling: ['F' '0-17' 10 'A' 0.1076520112629123 0 1 6 14] 
 

Ordinal Idx: [0]
One Hot Encoding...
X after One Hot Encoding: ['0-17' 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
 0.1076520112629123] 
 

args.num_features: 71
args.cat_idx: [0]
Cat Dims: [8]
New Shape: (166821, 71)
True 
 

Using an existing study with name 'SAINT_Black_Friday' instead of creating a new one.
In get_device
Using dim 8 and batch size 64
In get_device
Using dim 8 and batch size 64
Epoch 0 loss 13114226.0
Epoch 1 loss 12781517.0
Epoch 2 loss 12598569.0
Epoch 3 loss 12434319.0
Epoch 4 loss 12369171.0
Epoch 5 loss 12260362.0
Epoch 6 loss 12475353.0
Epoch 7 loss 12290457.0
Epoch 8 loss 12197612.0
Epoch 9 loss 12157383.0
Epoch 10 loss 12344910.0
Epoch 11 loss 12201574.0
Epoch 12 loss 12166906.0
Epoch 13 loss 12139083.0
Epoch 14 loss 12114436.0
Epoch 15 loss 12064783.0
Epoch 16 loss 12014806.0
Epoch 17 loss 12055391.0
Epoch 18 loss 12012837.0
Epoch 19 loss 12033193.0
Epoch 20 loss 11991998.0
Epoch 21 loss 12135122.0
Epoch 22 loss 12161942.0
Epoch 23 loss 12063454.0
Epoch 24 loss 12115379.0
Epoch 25 loss 12294110.0
Epoch 26 loss 12144361.0
Epoch 27 loss 12213276.0
Epoch 28 loss 12268294.0
Epoch 29 loss 12293985.0
Epoch 30 loss 12448969.0
Epoch 31 loss 12491917.0
Epoch 32 loss 12497093.0
Epoch 33 loss 12620038.0
Epoch 34 loss 12600562.0
Epoch 35 loss 12662458.0
Epoch 36 loss 12740706.0
Epoch 37 loss 12916089.0
Epoch 38 loss 12982313.0
Epoch 39 loss 12717018.0
Epoch 40 loss 13117480.0
Epoch 41 loss 13154684.0
Validation loss has not improved for 20 steps!
Early stopping applies.
{'MSE - mean': 12000740.932796557, 'MSE - std': 0.0, 'R2 - mean': 0.530219427063243, 'R2 - std': 0.0} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 13380158.0
Epoch 1 loss 12961570.0
Epoch 2 loss 12603239.0
Epoch 3 loss 12498985.0
Epoch 4 loss 12468675.0
Epoch 5 loss 12424227.0
Epoch 6 loss 12344104.0
Epoch 7 loss 12357542.0
Epoch 8 loss 12399340.0
Epoch 9 loss 12355448.0
Epoch 10 loss 12312225.0
Epoch 11 loss 12289272.0
Epoch 12 loss 12351838.0
Epoch 13 loss 12243792.0
Epoch 14 loss 12239399.0
Epoch 15 loss 12164935.0
Epoch 16 loss 12218946.0
Epoch 17 loss 12494362.0
Epoch 18 loss 12164058.0
Epoch 19 loss 12233590.0
Epoch 20 loss 12252548.0
Epoch 21 loss 12198811.0
Epoch 22 loss 12247343.0
Epoch 23 loss 12275160.0
Epoch 24 loss 12372085.0
Epoch 25 loss 12438327.0
Epoch 26 loss 12235162.0
Epoch 27 loss 12445310.0
Epoch 28 loss 12462021.0
Epoch 29 loss 12497933.0
Epoch 30 loss 12682592.0
Epoch 31 loss 12418612.0
Epoch 32 loss 12613154.0
Epoch 33 loss 12821136.0
Epoch 34 loss 12678406.0
Epoch 35 loss 12740752.0
Epoch 36 loss 12876379.0
Epoch 37 loss 12934738.0
Epoch 38 loss 12813520.0
Epoch 39 loss 12823169.0
Validation loss has not improved for 20 steps!
Early stopping applies.
{'MSE - mean': 12084502.730153024, 'MSE - std': 83761.79735646863, 'R2 - mean': 0.5297246822644257, 'R2 - std': 0.0004947447988172815} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 13129319.0
Epoch 1 loss 12858162.0
Epoch 2 loss 12668146.0
Epoch 3 loss 13116268.0
Epoch 4 loss 12613524.0
Epoch 5 loss 12531247.0
Epoch 6 loss 12506950.0
Epoch 7 loss 12498442.0
Epoch 8 loss 12442921.0
Epoch 9 loss 12531078.0
Epoch 10 loss 12415543.0
Epoch 11 loss 12440800.0
Epoch 12 loss 12395540.0
Epoch 13 loss 12349619.0
Epoch 14 loss 12328011.0
Epoch 15 loss 12310870.0
Epoch 16 loss 12325317.0
Epoch 17 loss 12349945.0
Epoch 18 loss 12348263.0
Epoch 19 loss 12328401.0
Epoch 20 loss 12250309.0
Epoch 21 loss 12325062.0
Epoch 22 loss 12399226.0
Epoch 23 loss 12304633.0
Epoch 24 loss 12326050.0
Epoch 25 loss 12439442.0
Epoch 26 loss 12364330.0
Epoch 27 loss 12456940.0
Epoch 28 loss 12691911.0
Epoch 29 loss 12493746.0
Epoch 30 loss 12702551.0
Epoch 31 loss 12941697.0
Epoch 32 loss 12838661.0
Epoch 33 loss 12712016.0
Epoch 34 loss 13075795.0
Epoch 35 loss 12793402.0
Epoch 36 loss 12860278.0
Epoch 37 loss 12981085.0
Epoch 38 loss 13127275.0
Epoch 39 loss 13112401.0
Epoch 40 loss 13433909.0
Epoch 41 loss 13372461.0
Validation loss has not improved for 20 steps!
Early stopping applies.
{'MSE - mean': 12137724.18217388, 'MSE - std': 101697.6157111887, 'R2 - mean': 0.5282984838962242, 'R2 - std': 0.0020570039332871077} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 13284807.0
Epoch 1 loss 12836631.0
Epoch 2 loss 12657780.0
Epoch 3 loss 12573906.0
Epoch 4 loss 12531677.0
Epoch 5 loss 12636439.0
Epoch 6 loss 12664372.0
Epoch 7 loss 12473182.0
Epoch 8 loss 12428446.0
Epoch 9 loss 12384236.0
Epoch 10 loss 12363080.0
Epoch 11 loss 12298580.0
Epoch 12 loss 12380821.0
Epoch 13 loss 12266638.0
Epoch 14 loss 12227723.0
Epoch 15 loss 12220861.0
Epoch 16 loss 12271259.0
Epoch 17 loss 12246911.0
Epoch 18 loss 12283030.0
Epoch 19 loss 12183357.0
Epoch 20 loss 12172710.0
